,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.7588361231201315,0.7964764171766638,0.3688680303973158,0.3517234117037468,0.45111769698953835,0.4273824764230703
vol01_freq02_amp02,0.6840738900674262,0.6025006681055548,0.48022809136338546,0.5908745707834824,0.5661879736092531,0.6906014777778265
vol01_freq03_amp01,0.5805199380930058,0.6719180804253425,0.5665150202953718,0.4932014922925412,0.6911997436474174,0.59463662700836
vol01_freq03_amp02,0.562010700263227,0.625058062616594,0.6686451495581888,0.5672599055309853,0.7260593292244072,0.645152183547566
vol03_freq02_amp01,0.9539636424162177,0.9099940078185036,0.1689419948419399,0.14381864516047188,0.19569035158592393,0.1926886475605297
vol03_freq02_amp02,0.795678274356193,0.7458733861079399,0.3507229108229299,0.41263886606286565,0.408347129190907,0.48632168309428236
vol03_freq03_amp01,0.6683050608709973,0.8301915432767826,0.5368190082846245,0.29963212053473015,0.6065270902670781,0.3722841326474823
vol03_freq03_amp02,0.7206904288451662,0.8140736148235708,0.3925219516028952,0.343937119932905,0.5007686916818369,0.39280164188000494
vol04_freq02_amp01,0.7944400987066328,0.8400407032249146,0.3324446787205086,0.22930266194016402,0.4074336622754475,0.31024459152129347
vol04_freq02_amp02,0.70105085851996,0.7817826010257798,0.5172802648409304,0.37447287905842686,0.5625395826224119,0.4546091805097503
vol04_freq03_amp01,0.6048354474668677,0.7495024308121582,0.5533783074137189,0.38001497990792965,0.6605991240793462,0.4639067248924215
vol04_freq03_amp02,0.6052486247498402,0.6553876082858268,0.5286600364644198,0.5779188360818568,0.6416554876304148,0.6402157211290485
vol05_freq02_amp01,0.8907686240840241,0.8483984948928698,0.19158544080781184,0.20623685364629898,0.23089377377690237,0.2937622362446742
vol05_freq02_amp02,0.8931292368514885,0.8115367103806889,0.19436387874532848,0.34691471621062425,0.2443616972509939,0.3983908892608068
vol05_freq03_amp01,0.9933013346465219,0.9855460915378619,0.33687786597338226,0.11371117596005646,0.31303755599944205,0.13652887511017717
vol05_freq03_amp02,0.6985240881978251,0.7619491972574218,0.5195935130533181,0.39390463370771267,0.5725896932093621,0.30899811450828624
vol08_freq02_amp01,0.6926437699358796,0.7757501580676862,0.5256968387432308,0.30808614361829123,0.6005838852457891,0.42857864137596685
vol08_freq02_amp02,0.630859531275854,0.5960414507587745,0.6558403398353154,0.6022786418091062,0.6597477100540573,0.6936634739975039
vol08_freq03_amp01,0.5860436539318721,0.6114769389103757,0.6924551608040115,0.5064838443816011,0.7166994409537586,0.6406585398475557
vol08_freq03_amp02,0.5116706966652556,0.5840806506598047,0.7760046322908025,0.611380205513783,0.7870252961946618,0.6892050502342997
vol10_freq02_amp01,0.7317358777664936,0.7573012517641582,0.46929406730060863,0.4150117427196076,0.536732319230349,0.45780428550287233
vol10_freq02_amp02,0.6263560820738944,0.6403959121847757,0.5209362932445601,0.4156687686966538,0.6444623015482657,0.5804779198740779
vol10_freq03_amp01,0.67778905966303,0.74601796419106,0.4995644697576268,0.3438312713296233,0.5838180531367557,0.45124972461895296
vol10_freq03_amp02,0.6426472959882429,0.7297880399145391,0.5564635579984483,0.5841029680746663,0.6264086876294067,0.4751684253797746
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.7085467641065021,0.7446284160091521,0.47515422929836143,0.40051693561075546,0.5389369282097386,0.46772213599777435
std,0.12520219733019977,0.10463601953460741,0.15752570854013112,0.14469373528452464,0.16377754672441394,0.1558950783990135
min,0.5116706966652556,0.5840806506598047,0.1689419948419399,0.11371117596005646,0.19569035158592393,0.13652887511017717
25%,0.6210792177428808,0.651639684260564,0.36433175050371935,0.3348949894017903,0.4404250550398805,0.38767226457187426
50%,0.688358830001653,0.7534018412881582,0.5184368889471243,0.38695980680782116,0.578203873173059,0.4562067330063113
75%,0.7677371170167568,0.8121709364914094,0.5541496200599012,0.5216778596689471,0.6482836536747136,0.6060314005385321
max,0.9933013346465219,0.9855460915378619,0.7760046322908025,0.611380205513783,0.7870252961946618,0.6936634739975039
