,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.8629502681109721,0.9073069657962851,0.33157563265446244,0.2943769107682266,0.35599037398694694,0.31270929766523564
vol01_freq02_amp02,0.7139851677090392,0.6424127180846672,0.48786968805749864,0.6319665700981778,0.5425575716591802,0.6704526685837314
vol01_freq03_amp01,0.6405480277896601,0.7809670349161608,0.55317411912255,0.4573655299031248,0.6398482912842586,0.47700161158635507
vol01_freq03_amp02,0.5938132329956527,0.6895072059038058,0.7156579849610551,0.536045009702358,0.6990570840576559,0.5717634469459804
vol03_freq02_amp01,1.0507500387581914,0.9821572583545297,0.23076774460940247,0.21484928989789787,0.21545275332954936,0.21615551108952274
vol03_freq02_amp02,0.8354984605553725,0.8599271199798532,0.38044633708044406,0.4151238881157179,0.4123659896583106,0.4196025938249292
vol03_freq03_amp01,0.7455510520986776,0.9696759344072089,0.5985574860535481,0.40558963354534644,0.585813226351948,0.3497669880093765
vol03_freq03_amp02,0.8341051250472891,0.9807112707976912,0.35208161959765477,0.23842849260792856,0.34542822730147044,0.23152506302813436
vol04_freq02_amp01,0.831362796415299,0.884479868038352,0.3413885151343893,0.23834616966831965,0.3924758110710695,0.2745946524346686
vol04_freq02_amp02,0.7645934973375598,0.8891368796196992,0.6580754122185964,0.3414083805945202,0.5795458764111187,0.3643050938524109
vol04_freq03_amp01,0.6992860742173965,0.8907440836597156,0.6045601690010514,0.3350440757874371,0.619659600785294,0.36301187951645963
vol04_freq03_amp02,0.7510907695840733,0.7077329355931398,0.4575764153055048,0.5779748930421164,0.507703094690771,0.5995752942082155
vol05_freq02_amp01,0.9665706241585995,0.9212121072692346,0.17601081269918933,0.22482170192957168,0.18715914637424202,0.2544025223399932
vol05_freq02_amp02,0.9172819152481111,0.8800534855243415,0.28866129636987614,0.4019994662353205,0.3002537451036416,0.39603088465519337
vol05_freq03_amp01,1.0941515342951702,1.1186470558363029,0.2835739223583353,0.034975642263557816,0.23586897288505215,0.035434914708278566
vol05_freq03_amp02,0.7027434232742513,0.9094850037196822,0.5553955510678625,0.26832505238934456,0.5553418795454671,0.13133744738466632
vol08_freq02_amp01,0.7138980716791755,0.8406741079710675,0.5337860376804074,0.3467921927818673,0.5804257676096658,0.391435971413651
vol08_freq02_amp02,0.6979074483366902,0.6741217907108332,0.6299868918113494,0.5595854684354641,0.6247866929890834,0.6195411063541362
vol08_freq03_amp01,0.6440016651500919,0.6864250987505666,0.7233412473087208,0.44127268668357955,0.6785361111619039,0.5560421645472945
vol08_freq03_amp02,0.5637227283540514,0.6876113180466779,0.8234806943021271,0.5762579605983833,0.7756727511043897,0.6033414142108099
vol10_freq02_amp01,0.7859504776622234,0.8719161105849753,0.42804989520518744,0.4239231084417736,0.4625583576471101,0.3996706545707531
vol10_freq02_amp02,0.7059790699856616,0.7119552502169947,0.5269114225116037,0.4103645738578236,0.5843332552320794,0.4869997071815174
vol10_freq03_amp01,0.780208155637221,0.8185277733411098,0.4620368642383683,0.39516700597288335,0.4926988306798956,0.4164222806527396
vol10_freq03_amp02,1.0518721922196625,1.3818980437301593,0.10541167605648202,0.7379619444082899,0.028931999809722404,0.13588800497957323
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.7894925756925039,0.861970267535544,0.4686823931419028,0.3961652353220429,0.4751027254470761,0.3865421322393178
std,0.14265159331578306,0.16369740099433297,0.18305435024368671,0.1573944102404539,0.18533201938548333,0.1684975598409416
min,0.5637227283540514,0.6424127180846672,0.10541167605648202,0.034975642263557816,0.028931999809722404,0.035434914708278566
25%,0.7018790860100377,0.710899671561031,0.33893529451440757,0.2878639461735061,0.3533498373155778,0.2695466199109997
50%,0.7578421334608165,0.8759847980546585,0.4749532761479335,0.4037945498903335,0.5251303331749756,0.3937334280344222
75%,0.8423614124442724,0.9124167796070703,0.600058156790424,0.4770353998529331,0.5942748199602845,0.5042603215229617
max,1.0941515342951702,1.3818980437301593,0.8234806943021271,0.7379619444082899,0.7756727511043897,0.6704526685837314
