,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.8224025484303905,0.8292531703869861,0.3098547206877494,0.2978572698768841,0.37764970989167335,0.3583581044417762
vol01_freq02_amp02,0.6966299720256605,0.6657154385413154,0.4924692067418845,0.5649785593544516,0.5523298103553702,0.6192317868722423
vol01_freq03_amp01,0.6058667590098175,0.6664565243975364,0.5851007455527785,0.510777677575461,0.6744633621473135,0.5999687660762841
vol01_freq03_amp02,0.5974333782492389,0.6377189223944211,0.6480312467864656,0.5814826212921703,0.6413309575046973,0.6568908673073237
vol03_freq02_amp01,0.970356137491015,0.9300588348620699,0.19798333386927633,0.22703191402623274,0.22185918658205073,0.24932889216165335
vol03_freq02_amp02,0.8544312766388599,0.7830744406793388,0.36192085473490704,0.44658158495434713,0.3807980513408736,0.48279604926702113
vol03_freq03_amp01,0.7347423033805166,1.0047584727276775,0.5100430895677367,0.4447670441800294,0.5356835551145803,0.3322927682600924
vol03_freq03_amp02,0.8170429703104667,0.9200916859119057,0.33543561000751687,0.21986086956227366,0.4006393820762883,0.24399472054067942
vol04_freq02_amp01,0.8713080634867632,0.8753201658422171,0.27174481954999125,0.24089669067991637,0.3151049741783014,0.2849996687548562
vol04_freq02_amp02,0.7215753400080929,0.8890140538377507,0.5449343577880084,0.43519874605060194,0.5664543906103479,0.39256376751175626
vol04_freq03_amp01,0.6503177414836423,0.8682253588914268,0.528162891802706,0.39075115426726564,0.6069711716530088,0.39983290093479273
vol04_freq03_amp02,0.6787379842682991,0.7325136430166671,0.5148059788530139,0.5101541214309332,0.5905547711601495,0.5438028225699509
vol05_freq02_amp01,0.9217554706234875,0.9237494548537474,0.20576190122809582,0.13341507413393247,0.2369719444220422,0.1638807681167095
vol05_freq02_amp02,0.8647918253935374,0.7926237315038523,0.29918808898567456,0.39787042324497696,0.33808546410028995,0.45483462348346443
vol05_freq03_amp01,0.9614880489244624,1.0548219305661495,0.3721482227575815,0.10066045556138785,0.35079319463176456,0.10767195234537034
vol05_freq03_amp02,0.7712705174001796,0.7443887033455993,0.45611533134930843,0.5418716151942549,0.43849864416016043,0.5586988860112656
vol08_freq02_amp01,0.6915731123482682,0.839436770223336,0.5530120609575067,0.2500396776590029,0.5883836340279571,0.3295143001184867
vol08_freq02_amp02,0.6526262961571677,0.6129530213130391,0.612767181713101,0.6576139367600028,0.6423724282779905,0.6819655870975088
vol08_freq03_amp01,0.6780106476944969,0.6548966937824197,0.6464772968970596,0.5264350770567157,0.6498953366279728,0.6164237151904775
vol08_freq03_amp02,0.5630212113478453,0.5971100950536157,0.6969951716172744,0.6654707173565779,0.7313075602716557,0.6977417644215816
vol10_freq02_amp01,0.7322329474929178,0.7693584964072965,0.4407660922930227,0.40962139770828665,0.5186061226291602,0.4484882281714701
vol10_freq02_amp02,0.6389954379932036,0.747676778213831,0.4994175634438794,0.35141631271760787,0.6142165974160815,0.4422208325712617
vol10_freq03_amp01,0.7244371704428246,0.746476358860607,0.48154649504511765,0.4438721398732036,0.5461504987584289,0.49901884113763134
vol10_freq03_amp02,0.6261499147567555,0.8019839620332996,0.5937964922033184,0.4975445392595265,0.6726534892470986,0.3404828655731683
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.7436332114732463,0.7953198628185877,0.46493661476804055,0.4102570674906684,0.5079905932160523,0.43770847828903436
std,0.11710695454455183,0.12293310121182666,0.1417384296647223,0.1554317963371677,0.14720281610462332,0.16430781967151925
min,0.5630212113478453,0.5971100950536157,0.19798333386927633,0.10066045556138785,0.22185918658205073,0.10767195234537034
25%,0.6520491574887863,0.7159993633618844,0.3552995435530595,0.2859028718224138,0.38001096597857353,0.331598151224691
50%,0.7230062552254588,0.7878490860915957,0.49594338509288194,0.4395354429619028,0.5492401545568996,0.4453545303713659
75%,0.8304097304825079,0.8787436378411004,0.5610342321063246,0.5146920274457747,0.6209951874382355,0.5690163560275202
max,0.970356137491015,1.0548219305661495,0.6969951716172744,0.6654707173565779,0.7313075602716557,0.6977417644215816
