,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.7746662143410104,0.7570786000500795,0.3603209447088509,0.334541453728272,0.4464530523929873,0.4380043089580454
vol01_freq02_amp02,0.6925698966873686,0.612636172760172,0.441607033853161,0.630628478546396,0.5507542071223334,0.6933270598154682
vol01_freq03_amp01,0.6252164567839161,0.7067296892946692,0.5414866327807923,0.5065680739331582,0.6610301861979706,0.5564245356897853
vol01_freq03_amp02,0.5565264746699213,0.6595432977838802,0.6874076953880652,0.5442403950429192,0.7043392311351062,0.6306721907059436
vol03_freq02_amp01,0.9328120914797188,0.9068482007090581,0.2499591910685453,0.16078417091138786,0.26226169213656275,0.20162742915205858
vol03_freq02_amp02,0.775758575065453,0.7773151992560712,0.41084384146401604,0.39693021805888523,0.45527005760905054,0.45648107230163043
vol03_freq03_amp01,0.6481053100479451,0.8994073884223418,0.5288203955629667,0.3564133058575181,0.6146608389051624,0.3560372411175062
vol03_freq03_amp02,0.7281050633258614,0.8432856528067683,0.4521711164510565,0.3031575861460818,0.5237685297865807,0.3372921819995223
vol04_freq02_amp01,0.7835334508242101,0.8305945036690779,0.2996088409968903,0.216712405628403,0.402007459793935,0.288018962398092
vol04_freq02_amp02,0.6945121661308046,0.7724036201024104,0.5842298408740392,0.3740057046353836,0.6071991923690447,0.46049184726364717
vol04_freq03_amp01,0.64614017002869,0.7945143649425712,0.5338504289133783,0.37807813273527907,0.6313327579984396,0.4308398787696894
vol04_freq03_amp02,0.6461990688942104,0.6619100402114649,0.5117554979715055,0.5666349293684666,0.6257662751596939,0.6302757056159339
vol05_freq02_amp01,0.8386806673717849,0.8766798395450668,0.22344094921672028,0.19569214649192868,0.290766209453099,0.2534581925238247
vol05_freq02_amp02,0.8752515390824722,0.8622123569892157,0.20095329359322459,0.36112077033185463,0.2651798342655841,0.3965719604049785
vol05_freq03_amp01,0.9577332195030354,1.0157706501520245,0.3309952918065221,0.09921667126138844,0.3135278038748183,0.11573106940707104
vol05_freq03_amp02,0.723077046119879,0.8479187230895916,0.5350130927641766,0.30901920625486534,0.5517158679562296,0.18077403058348163
vol08_freq02_amp01,0.6631961926382889,0.8105582162729966,0.5400225590236997,0.28928473965020784,0.6262387761932354,0.3963766375097043
vol08_freq02_amp02,0.6108563480588369,0.6382321432035908,0.6255006857820234,0.591738775225136,0.6810438428189277,0.6459839921737219
vol08_freq03_amp01,0.5590731866786668,0.6689410152086325,0.7135376095862043,0.46277178804069735,0.7345747648213642,0.5837951650912057
vol08_freq03_amp02,0.5439070627294186,0.5954879361003478,0.715880283588324,0.5967543630363581,0.7567870271166532,0.6739410143218156
vol10_freq02_amp01,0.7469772264248653,0.76833487824289,0.49067460106679117,0.40572167361872574,0.5346770760897782,0.4613120031817061
vol10_freq02_amp02,0.6411192907305159,0.6721870749507426,0.48442924688594874,0.43088343214120106,0.617261159321341,0.565036680131086
vol10_freq03_amp01,0.691381107532508,0.7121075599771562,0.5067378366121655,0.37922383111896474,0.5746243724207926,0.4909129733344604
vol10_freq03_amp02,0.7897295692602614,0.7876932381470019,0.3316056785407094,0.5211301299147941,0.1812808490652231,0.41802460076273196
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.7143803081004018,0.769932931745326,0.47086885785415733,0.39213551590326134,0.5255217110001631,0.4442254472172129
std,0.11176488444426284,0.10576059900642916,0.14677803574390927,0.14279020137349516,0.1631263807678114,0.16098782579099585
min,0.5439070627294186,0.5954879361003478,0.20095329359322459,0.09921667126138844,0.1812808490652231,0.11573106940707104
25%,0.6448849502041465,0.671375560015215,0.3531421281668155,0.30755380122766945,0.43534165424322424,0.3513509763380102
50%,0.6935410314090866,0.7748594096792407,0.49870621883947835,0.3786509819271219,0.5631701201885111,0.4472426906298379
75%,0.7777022940051422,0.8444439203774741,0.5403885774629729,0.5102085879285672,0.6275122716445365,0.5697263013711159
max,0.9577332195030354,1.0157706501520245,0.715880283588324,0.630628478546396,0.7567870271166532,0.6933270598154682
