,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.7836878753032307,0.7596621901303009,0.3188147507169735,0.3345947858455358,0.4092065962873514,0.4410811403595742
vol01_freq02_amp02,0.6510552988322396,0.6136737161711334,0.4985218196133948,0.5638839393774422,0.6089403974551982,0.6733219707149166
vol01_freq03_amp01,0.5922787280824449,0.6814237368784214,0.5672461533539074,0.4888147930429158,0.691523863604757,0.5788280064883534
vol01_freq03_amp02,0.529474692915319,0.6002163623775486,0.6535896373170749,0.5969893710030812,0.737276391958553,0.6833005485981954
vol03_freq02_amp01,0.8756490969271179,0.8808975833306424,0.22977000421453764,0.15970664647414887,0.2816732643000159,0.2158485503777884
vol03_freq02_amp02,0.7519295795209034,0.7325990427964995,0.35939723928578227,0.41516086928744406,0.451692761919121,0.5044001366833593
vol03_freq03_amp01,0.6623154889339095,0.8221242396995331,0.5371937188544254,0.3557497132589656,0.5698996599172557,0.4008045575595455
vol03_freq03_amp02,0.7141371331611828,0.8377370517919985,0.40383540756150527,0.31588935113581373,0.528292811820958,0.35832675671005865
vol04_freq02_amp01,0.762657572909486,0.8184641487189828,0.34864717622223296,0.2088593120770311,0.4485910735822203,0.30536974646770776
vol04_freq02_amp02,0.6479698257765651,0.7648228548699949,0.5671531137865915,0.3836780345544087,0.6366235589550904,0.4753143418491666
vol04_freq03_amp01,0.6204673328921403,0.7320685631543314,0.5388887452845865,0.41483840218049106,0.6450012025549046,0.49544624758569644
vol04_freq03_amp02,0.6289225652700117,0.6207156700449332,0.493612831774902,0.5403228759011728,0.6280783145968267,0.6492451807020435
vol05_freq02_amp01,0.8163622615899472,0.8217991958681833,0.2078142846231327,0.2282417397478751,0.2871832892773144,0.32313470965106394
vol05_freq02_amp02,0.8655662463665394,0.8344753812290118,0.21197558080929138,0.3429209200488863,0.2761992476431887,0.4006040477916052
vol05_freq03_amp01,0.936853738090474,0.9736860920085758,0.3730696663904416,0.12476133157671243,0.3575584562917912,0.1567629644715403
vol05_freq03_amp02,0.6961983673061787,0.7778119997359475,0.5524881857861005,0.3596515703599819,0.5363916147364283,0.2448229182496943
vol08_freq02_amp01,0.6615872896613758,0.7841682148928021,0.5224163798441053,0.26432930903124646,0.619027362178852,0.40222213492246456
vol08_freq02_amp02,0.6241000799331404,0.5810712709342639,0.6310606408290199,0.5597595577786617,0.671741704109847,0.7085615833618987
vol08_freq03_amp01,0.5699395470052593,0.5725111768771552,0.683902818626449,0.5525144482920159,0.7235711850245586,0.6928207713081327
vol08_freq03_amp02,0.49710799522950744,0.6060375319655825,0.7182310044709347,0.5869974326887464,0.7871666566343889,0.6683526183905423
vol10_freq02_amp01,0.7238803791106467,0.7413478378148377,0.4402682640073818,0.41044861475745303,0.5282930185817094,0.49780699213709767
vol10_freq02_amp02,0.6043795339976002,0.6416648332309465,0.5115834336020741,0.4136657438225478,0.66111456974577,0.575486172809068
vol10_freq03_amp01,0.6792084797038398,0.7167386889033772,0.5120093254819956,0.3715989894192124,0.6022261558609772,0.4930623093240274
vol10_freq03_amp02,0.6475940301610001,0.8064913511414451,0.4967559853210152,0.6474353540118519,0.5222049352418652,0.3784797174046006
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.6893051307783358,0.7384253639402688,0.47409359032407733,0.40170054606973515,0.5503949205116226,0.4718085051632559
std,0.10950335314203223,0.10550529001997253,0.1425554832912814,0.14387539076284567,0.1470538292435742,0.16001295276789582
min,0.49710799522950744,0.5725111768771552,0.2078142846231327,0.12476133157671243,0.2761992476431887,0.1567629644715403
25%,0.6231918931728904,0.6364275424344432,0.36965155961427676,0.32991842716810527,0.4509173398348958,0.3734414772309651
50%,0.6619513892976426,0.7505050139725693,0.5050526266077344,0.39706332465593086,0.5860629078891164,0.48418832558659697
75%,0.7546115778680491,0.8192979105062829,0.5561544177862232,0.5433707689988836,0.649029544352621,0.5964323000417759
max,0.936853738090474,0.9736860920085758,0.7182310044709347,0.6474353540118519,0.7871666566343889,0.7085615833618987
