,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.8325925314977225,0.7885053296461536,0.3095724232443751,0.34192216365538636,0.368238366600051,0.42936941227028635
vol01_freq02_amp02,0.6770942810292746,0.5892750795576414,0.4877836346123381,0.5852681529913305,0.59054648705613,0.6988374197338172
vol01_freq03_amp01,0.580622429364249,0.6442329831987901,0.5668998071724419,0.5070665640763868,0.6879955179046319,0.6161259847926707
vol01_freq03_amp02,0.5375356412816822,0.6016375456780414,0.6967987410049126,0.5834065343351188,0.7403354305102354,0.6751870514056892
vol03_freq02_amp01,0.9123487418592813,0.8634823497065218,0.2506134448060408,0.20785714951267462,0.277873078195915,0.2573857076907962
vol03_freq02_amp02,0.7956569020795806,0.7729243231352068,0.3403559764158069,0.39229135887143696,0.4026606281724346,0.4657189607821687
vol03_freq03_amp01,0.6475294114834638,0.9273354474286573,0.495565391896853,0.3674814893812009,0.6199010328768552,0.3518675155880099
vol03_freq03_amp02,0.7724818698319598,0.8155847041286093,0.35698898418401664,0.31573609498290856,0.45085489874925433,0.3722759913373353
vol04_freq02_amp01,0.8175905997188128,0.8558424344442992,0.3341860671134073,0.20504098284151387,0.4007112560864591,0.2683525603653487
vol04_freq02_amp02,0.7089115957798057,0.7980519553451467,0.5141685737733653,0.35570795627791024,0.5557398689676579,0.42565065203590063
vol04_freq03_amp01,0.6450131120343029,0.7718868315108434,0.5809114497845945,0.400316975809876,0.6375494146581105,0.45673847514016286
vol04_freq03_amp02,0.6428205127862636,0.6516678411055499,0.5318584470835314,0.503889930286318,0.6210504625418598,0.5959811922268478
vol05_freq02_amp01,0.8644409083037856,0.8495832903060117,0.22753887840846815,0.20992347774770465,0.2781853875955323,0.275033314285851
vol05_freq02_amp02,0.8438415037771366,0.8145891078232712,0.19960919817522932,0.36785698279698903,0.2741588380462637,0.42087128876429797
vol05_freq03_amp01,1.000328376031511,1.0548750130554272,0.3444841490208085,0.09591608173731506,0.3118386918083958,0.10633081914107455
vol05_freq03_amp02,0.7287540831234253,0.7929149742385572,0.5202762993977907,0.36991089895876733,0.5321223650969524,0.2670417644162207
vol08_freq02_amp01,0.6721601790342132,0.7820771007076277,0.5151160966418066,0.26535605908301857,0.6100167849025858,0.393651342602768
vol08_freq02_amp02,0.6590687750157509,0.5976840796272549,0.594208599904802,0.6196328394807241,0.6314569860063425,0.6947638092593431
vol08_freq03_amp01,0.566590115810299,0.6130140195168988,0.6729888826040471,0.5357062614073552,0.7230466953114673,0.6536736208614358
vol08_freq03_amp02,0.5103986658174756,0.5884018377056007,0.7480043464169314,0.5925961830245075,0.7784068983720295,0.6776236594681446
vol10_freq02_amp01,0.7323569124378175,0.7470459048841084,0.4409908939504167,0.3786852736150214,0.5154169431162415,0.45917885033226896
vol10_freq02_amp02,0.6136135957652628,0.6556939442894574,0.5221130524551137,0.41550741814129577,0.654063532443615,0.5654079173218984
vol10_freq03_amp01,0.67757840324215,0.7491769504925205,0.5054866615008207,0.3211838944101369,0.598082595546475,0.4303297583963509
vol10_freq03_amp02,0.5914095259760082,0.7734596144436415,0.5718892148826522,0.5511760760808656,0.6608957530025031,0.40071366780724743
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.7096141113783848,0.7541226109156599,0.4720170506021071,0.39539319997940675,0.5383811630653333,0.45658794733441393
std,0.1241910193595589,0.11801967902921784,0.1478840249500382,0.14147699818414552,0.1557899640176935,0.16194703594623128
min,0.5103986658174756,0.5884018377056007,0.19960919817522932,0.09591608173731506,0.2741588380462637,0.10633081914107455
25%,0.6355187835310134,0.6498091266288599,0.3434521058695581,0.3198219445533298,0.4021732851509407,0.36717387240000393
50%,0.6773363421357124,0.7731919687894242,0.5098276176370931,0.37429808628689437,0.5943145413013025,0.42984958533331863
75%,0.8011403264893886,0.8148380068996057,0.5681471590999945,0.514226488409129,0.6416779441044866,0.6010173903683035
max,1.000328376031511,1.0548750130554272,0.7480043464169314,0.6196328394807241,0.7784068983720295,0.6988374197338172
