,NRMSE_Elbow,NRMSE_Shoulder,Slope_Elbow,Slope_Shoulder,Correlation_Elbow,Correlation_Shoulder
vol01_freq02_amp01,0.7828454621720191,0.755158665578279,0.32873978262909564,0.35808784301649854,0.4160037196282035,0.4563626282473727
vol01_freq02_amp02,0.6635380552465057,0.6087002009403061,0.4731264505355258,0.5713916079805554,0.5886946132625017,0.6798313316188423
vol01_freq03_amp01,0.5928502516256867,0.6681715970609097,0.5654842061348501,0.48535212483093115,0.6965299645247158,0.5907561415238064
vol01_freq03_amp02,0.5131369589586872,0.5999081226384586,0.6447121878072821,0.5987174729913415,0.7661252427416777,0.6772109578832566
vol03_freq02_amp01,0.8895666455872256,0.8730927228954359,0.2123964737035459,0.1601021991082896,0.252230572538571,0.219998122735172
vol03_freq02_amp02,0.7649181627740501,0.7278556825079868,0.3630824766725857,0.44004394154297666,0.44161666284233647,0.5237464140022882
vol03_freq03_amp01,0.6266483010830349,0.822667009548002,0.5371799475893869,0.3146638328599366,0.637875111118929,0.3933351708697007
vol03_freq03_amp02,0.7139508655414882,0.8496720377628117,0.3851762257026698,0.26683371283753665,0.5052765458853982,0.32598506200830313
vol04_freq02_amp01,0.7553926203014438,0.7965849658131524,0.3241210052236023,0.2663623150239092,0.4422871056525281,0.36580415680046063
vol04_freq02_amp02,0.6667500794777633,0.7314543004715449,0.5444305380467728,0.36157665959815816,0.6046777415498228,0.47535195644793066
vol04_freq03_amp01,0.596551238854282,0.7181393505336071,0.5669040750266857,0.4351362238766443,0.6669486422993066,0.5115042867740508
vol04_freq03_amp02,0.627181357724271,0.6548314010652886,0.4888396729565136,0.5677700354076352,0.6292537715654662,0.6406359237046911
vol05_freq02_amp01,0.8682186106441334,0.8299717021775813,0.17708537040588615,0.2074191699519165,0.23282271517611694,0.29606756268977813
vol05_freq02_amp02,0.8917097312195733,0.8175266392510542,0.1675555404303843,0.35814317016332103,0.22392287114398196,0.4164782869785112
vol05_freq03_amp01,0.9435343651649594,0.9979412901514536,0.32762521400965383,0.08010099978927877,0.32341624746950254,0.09952167504411885
vol05_freq03_amp02,0.6776407737983675,0.7502347085386555,0.5301169767500981,0.3701418050240581,0.5895614837774606,0.2552345406519269
vol08_freq02_amp01,0.6272681233224859,0.7998990091445759,0.5227953800594252,0.2794923176444514,0.6488062183302368,0.39747716821560297
vol08_freq02_amp02,0.6229788958619992,0.5909342434802045,0.6274214860195346,0.5776085121083602,0.6744248105190105,0.7015350020012664
vol08_freq03_amp01,0.5360082706975323,0.5780083474151169,0.7006934044351383,0.5703030671347555,0.7511017654192502,0.6876249938053425
vol08_freq03_amp02,0.5150081562672959,0.5996034665910486,0.7444444171788542,0.5894805090323602,0.7779574676381437,0.6680498976035587
vol10_freq02_amp01,0.7167236630413625,0.6932665601587751,0.46937169420655717,0.4129530935499729,0.5479717292119771,0.5084696571729284
vol10_freq02_amp02,0.602456266932838,0.6465531079626654,0.49056834734571453,0.4118088966949773,0.6517963273692879,0.5702693032308803
vol10_freq03_amp01,0.6337990374175867,0.6846100363489165,0.5288949773961488,0.3784248494780033,0.6302661970470061,0.5184661142778216
vol10_freq03_amp02,0.6216811669267482,0.7430205150519047,0.5900403935371982,0.591453117352958,0.6385584641628422,0.44062069680921595
count,24.0,24.0,24.0,24.0,24.0,24.0
mean,0.685431544193389,0.7307419034619889,0.47128359349179627,0.40222364487495116,0.5557552496197614,0.4758473771290345
std,0.12030909260189139,0.10517584012242653,0.15620463492934722,0.14760987493941116,0.1659832075814555,0.16303358897675874
min,0.5131369589586872,0.5780083474151169,0.1675555404303843,0.08010099978927877,0.22392287114398196,0.09952167504411885
25%,0.6168749419282706,0.6527618277896328,0.35449680316171317,0.3058709540560653,0.4421194949499802,0.38645241735239066
50%,0.6486685463320462,0.7296549914897659,0.5066818637025698,0.3951168730864903,0.6169657565576445,0.49191080681042954
75%,0.7577740059195954,0.8043059166711954,0.565839173357809,0.5684032933394152,0.6555844061017926,0.6032260870690276
max,0.9435343651649594,0.9979412901514536,0.7444444171788542,0.5987174729913415,0.7779574676381437,0.7015350020012664
